"Entity","Month","Total_lockdown_length","Lockdown_severity","Monthly_death_rates_per_million_people","Monthly_income_support","Monthly_workplace_closures_severity","Region","Sub.region","Indicator","n_missing","Violence_Value","Population","Violence_per_million_people"
"myanmar","2020-08",31,62,0,0,62,"Asia","South-eastern Asia","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,18,54473253,0.330437398331985
"myanmar","2020-08",31,62,0,0,62,"Asia","South-eastern Asia","Sexual violence by IPFM* (domestic violence): Female victims",0,18,54473253,0.330437398331985
"namibia","2019-10",NA,NA,NA,NA,NA,"Africa","Sub-Saharan Africa","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,228,2548663,89.4586691139629
"namibia","2019-10",NA,NA,NA,NA,NA,"Africa","Sub-Saharan Africa","Sexual violence by IPFM* (domestic violence): Female victims",0,5,2548663,1.96181291916585
"namibia","2019-10",NA,NA,NA,NA,NA,"Africa","Sub-Saharan Africa","Physical asault by IPFM* (domestic violence): Male victims",0,31,2548663,12.1632400988283
"namibia","2019-10",NA,NA,NA,NA,NA,"Africa","Sub-Saharan Africa","Physical asault by IPFM* (domestic violence): Female victims",0,178,2548663,69.8405399223044
"namibia","2019-11",NA,NA,NA,NA,NA,"Africa","Sub-Saharan Africa","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,247,2548663,96.9135582067931
"namibia","2019-11",NA,NA,NA,NA,NA,"Africa","Sub-Saharan Africa","Sexual violence by IPFM* (domestic violence): Female victims",0,5,2548663,1.96181291916585
"namibia","2019-11",NA,NA,NA,NA,NA,"Africa","Sub-Saharan Africa","Physical asault by IPFM* (domestic violence): Male victims",0,52,2548663,20.4028543593249
"namibia","2019-11",NA,NA,NA,NA,NA,"Africa","Sub-Saharan Africa","Physical asault by IPFM* (domestic violence): Female victims",0,176,2548663,69.055814754638
"namibia","2019-12",NA,NA,NA,NA,NA,"Africa","Sub-Saharan Africa","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,264,2548663,103.583722131957
"namibia","2019-12",NA,NA,NA,NA,NA,"Africa","Sub-Saharan Africa","Sexual violence by IPFM* (domestic violence): Female victims",0,5,2548663,1.96181291916585
"namibia","2019-12",NA,NA,NA,NA,NA,"Africa","Sub-Saharan Africa","Physical asault by IPFM* (domestic violence): Male victims",0,52,2548663,20.4028543593249
"namibia","2019-12",NA,NA,NA,NA,NA,"Africa","Sub-Saharan Africa","Physical asault by IPFM* (domestic violence): Female victims",0,194,2548663,76.1183412636351
"namibia","2020-01",0,0,0,0,0,"Africa","Sub-Saharan Africa","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,207,2548663,81.2190548534663
"namibia","2020-01",0,0,0,0,0,"Africa","Sub-Saharan Africa","Sexual violence by IPFM* (domestic violence): Female victims",0,5,2548663,1.96181291916585
"namibia","2020-01",0,0,0,0,0,"Africa","Sub-Saharan Africa","Physical asault by IPFM* (domestic violence): Male victims",0,37,2548663,14.5174156018273
"namibia","2020-01",0,0,0,0,0,"Africa","Sub-Saharan Africa","Physical asault by IPFM* (domestic violence): Female victims",0,155,2548663,60.8162004941414
"namibia","2020-02",0,0,0,0,0,"Africa","Sub-Saharan Africa","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,192,2548663,75.3336160959688
"namibia","2020-02",0,0,0,0,0,"Africa","Sub-Saharan Africa","Sexual violence by IPFM* (domestic violence): Female victims",0,1,2548663,0.392362583833171
"namibia","2020-02",0,0,0,0,0,"Africa","Sub-Saharan Africa","Physical asault by IPFM* (domestic violence): Male victims",0,30,2548663,11.7708775149951
"namibia","2020-02",0,0,0,0,0,"Africa","Sub-Saharan Africa","Physical asault by IPFM* (domestic violence): Female victims",0,148,2548663,58.0696624073092
"namibia","2020-03",5,10,0,0,0,"Africa","Sub-Saharan Africa","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,200,2548663,78.4725167666341
"namibia","2020-03",5,10,0,0,0,"Africa","Sub-Saharan Africa","Sexual violence by IPFM* (domestic violence): Female victims",0,6,2548663,2.35417550299902
"namibia","2020-03",5,10,0,0,0,"Africa","Sub-Saharan Africa","Physical asault by IPFM* (domestic violence): Male victims",0,39,2548663,15.3021407694937
"namibia","2020-03",5,10,0,0,0,"Africa","Sub-Saharan Africa","Physical asault by IPFM* (domestic violence): Female victims",0,139,2548663,54.5383991528107
"namibia","2020-04",30,60,0,2,14,"Africa","Sub-Saharan Africa","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,94,2548663,36.882082880318
"namibia","2020-04",30,60,0,2,14,"Africa","Sub-Saharan Africa","Sexual violence by IPFM* (domestic violence): Female victims",0,4,2548663,1.56945033533268
"namibia","2020-04",30,60,0,2,14,"Africa","Sub-Saharan Africa","Physical asault by IPFM* (domestic violence): Male victims",0,27,2548663,10.5937897634956
"namibia","2020-04",30,60,0,2,14,"Africa","Sub-Saharan Africa","Physical asault by IPFM* (domestic violence): Female victims",0,59,2548663,23.1493924461571
"namibia","2020-05",31,37,0,0,58,"Africa","Sub-Saharan Africa","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,89,2548663,34.9202699611522
"namibia","2020-05",31,37,0,0,58,"Africa","Sub-Saharan Africa","Sexual violence by IPFM* (domestic violence): Female victims",0,3,2548663,1.17708775149951
"namibia","2020-05",31,37,0,0,58,"Africa","Sub-Saharan Africa","Physical asault by IPFM* (domestic violence): Male victims",0,14,2548663,5.49307617366439
"namibia","2020-05",31,37,0,0,58,"Africa","Sub-Saharan Africa","Physical asault by IPFM* (domestic violence): Female victims",0,66,2548663,25.8959305329893
"namibia","2020-06",30,30,0,0,60,"Africa","Sub-Saharan Africa","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,134,2548663,52.5765862336449
"namibia","2020-06",30,30,0,0,60,"Africa","Sub-Saharan Africa","Sexual violence by IPFM* (domestic violence): Female victims",0,7,2548663,2.74653808683219
"namibia","2020-06",30,30,0,0,60,"Africa","Sub-Saharan Africa","Physical asault by IPFM* (domestic violence): Male victims",0,28,2548663,10.9861523473288
"namibia","2020-06",30,30,0,0,60,"Africa","Sub-Saharan Africa","Physical asault by IPFM* (domestic violence): Female victims",0,88,2548663,34.527907377319
"namibia","2020-07",31,31,3.11459,0,62,"Africa","Sub-Saharan Africa","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,156,2548663,61.2085630779746
"namibia","2020-07",31,31,3.11459,0,62,"Africa","Sub-Saharan Africa","Sexual violence by IPFM* (domestic violence): Female victims",0,7,2548663,2.74653808683219
"namibia","2020-07",31,31,3.11459,0,62,"Africa","Sub-Saharan Africa","Physical asault by IPFM* (domestic violence): Male victims",0,29,2548663,11.3785149311619
"namibia","2020-07",31,31,3.11459,0,62,"Africa","Sub-Saharan Africa","Physical asault by IPFM* (domestic violence): Female victims",0,111,2548663,43.5522468054819
"namibia","2020-08",31,31,24.91671995,0,62,"Africa","Sub-Saharan Africa","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,177,2548663,69.4481773384712
"namibia","2020-08",31,31,24.91671995,0,62,"Africa","Sub-Saharan Africa","Sexual violence by IPFM* (domestic violence): Female victims",0,5,2548663,1.96181291916585
"namibia","2020-08",31,31,24.91671995,0,62,"Africa","Sub-Saharan Africa","Physical asault by IPFM* (domestic violence): Male victims",0,28,2548663,10.9861523473288
"namibia","2020-08",31,31,24.91671995,0,62,"Africa","Sub-Saharan Africa","Physical asault by IPFM* (domestic violence): Female victims",0,128,2548663,50.2224107306458
"new zealand","2019-10",NA,NA,NA,NA,NA,"Oceania","Australia and New Zealand","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,1000,4829021,207.081311098047
"new zealand","2019-10",NA,NA,NA,NA,NA,"Oceania","Australia and New Zealand","Sexual violence by IPFM* (domestic violence): Female victims",0,39,4829021,8.07617113282382
"new zealand","2019-10",NA,NA,NA,NA,NA,"Oceania","Australia and New Zealand","Physical asault by IPFM* (domestic violence): Male victims",0,202,4829021,41.8304248418054
"new zealand","2019-10",NA,NA,NA,NA,NA,"Oceania","Australia and New Zealand","Physical asault by IPFM* (domestic violence): Female victims",0,753,4829021,155.932227256829
"new zealand","2019-11",NA,NA,NA,NA,NA,"Oceania","Australia and New Zealand","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,1127,4829021,233.380637607498
"new zealand","2019-11",NA,NA,NA,NA,NA,"Oceania","Australia and New Zealand","Sexual violence by IPFM* (domestic violence): Female victims",0,69,4829021,14.2886104657652
"new zealand","2019-11",NA,NA,NA,NA,NA,"Oceania","Australia and New Zealand","Physical asault by IPFM* (domestic violence): Male victims",0,222,4829021,45.9720510637663
"new zealand","2019-11",NA,NA,NA,NA,NA,"Oceania","Australia and New Zealand","Physical asault by IPFM* (domestic violence): Female victims",0,830,4829021,171.877488211379
"new zealand","2019-12",NA,NA,NA,NA,NA,"Oceania","Australia and New Zealand","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,1188,4829021,246.012597584479
"new zealand","2019-12",NA,NA,NA,NA,NA,"Oceania","Australia and New Zealand","Sexual violence by IPFM* (domestic violence): Female victims",0,54,4829021,11.1823907992945
"new zealand","2019-12",NA,NA,NA,NA,NA,"Oceania","Australia and New Zealand","Physical asault by IPFM* (domestic violence): Male victims",0,237,4829021,49.078270730237
"new zealand","2019-12",NA,NA,NA,NA,NA,"Oceania","Australia and New Zealand","Physical asault by IPFM* (domestic violence): Female victims",0,893,4829021,184.923610810556
"new zealand","2020-01",0,0,0,0,0,"Oceania","Australia and New Zealand","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,1055,4829021,218.470783208439
"new zealand","2020-01",0,0,0,0,0,"Oceania","Australia and New Zealand","Sexual violence by IPFM* (domestic violence): Female victims",0,32,4829021,6.62660195513749
"new zealand","2020-01",0,0,0,0,0,"Oceania","Australia and New Zealand","Physical asault by IPFM* (domestic violence): Male victims",0,198,4829021,41.0020995974132
"new zealand","2020-01",0,0,0,0,0,"Oceania","Australia and New Zealand","Physical asault by IPFM* (domestic violence): Female victims",0,820,4829021,169.806675100398
"new zealand","2020-02",0,0,0,0,0,"Oceania","Australia and New Zealand","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,979,4829021,202.732603564988
"new zealand","2020-02",0,0,0,0,0,"Oceania","Australia and New Zealand","Sexual violence by IPFM* (domestic violence): Female victims",0,39,4829021,8.07617113282382
"new zealand","2020-02",0,0,0,0,0,"Oceania","Australia and New Zealand","Physical asault by IPFM* (domestic violence): Male victims",0,222,4829021,45.9720510637663
"new zealand","2020-02",0,0,0,0,0,"Oceania","Australia and New Zealand","Physical asault by IPFM* (domestic violence): Female victims",0,717,4829021,148.477300057299
"new zealand","2020-03",11,20,0.19486795,30,27,"Oceania","Australia and New Zealand","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,991,4829021,205.217579298164
"new zealand","2020-03",11,20,0.19486795,30,27,"Oceania","Australia and New Zealand","Sexual violence by IPFM* (domestic violence): Female victims",0,33,4829021,6.83368326623554
"new zealand","2020-03",11,20,0.19486795,30,27,"Oceania","Australia and New Zealand","Physical asault by IPFM* (domestic violence): Male victims",0,202,4829021,41.8304248418054
"new zealand","2020-03",11,20,0.19486795,30,27,"Oceania","Australia and New Zealand","Physical asault by IPFM* (domestic violence): Female victims",0,754,4829021,156.139308567927
"new zealand","2020-04",30,60,3.5076231,60,87,"Oceania","Australia and New Zealand","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,824,4829021,170.63500034479
"new zealand","2020-04",30,60,3.5076231,60,87,"Oceania","Australia and New Zealand","Sexual violence by IPFM* (domestic violence): Female victims",0,21,4829021,4.34870753305898
"new zealand","2020-04",30,60,3.5076231,60,87,"Oceania","Australia and New Zealand","Physical asault by IPFM* (domestic violence): Male victims",0,167,4829021,34.5825789533738
"new zealand","2020-04",30,60,3.5076231,60,87,"Oceania","Australia and New Zealand","Physical asault by IPFM* (domestic violence): Female victims",0,635,4829021,131.49663254726
"new zealand","2020-05",13,26,0.58460385,62,26,"Oceania","Australia and New Zealand","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,803,4829021,166.286292811731
"new zealand","2020-05",13,26,0.58460385,62,26,"Oceania","Australia and New Zealand","Sexual violence by IPFM* (domestic violence): Female victims",0,26,4829021,5.38411408854921
"new zealand","2020-05",13,26,0.58460385,62,26,"Oceania","Australia and New Zealand","Physical asault by IPFM* (domestic violence): Male victims",0,156,4829021,32.3046845312953
"new zealand","2020-05",13,26,0.58460385,62,26,"Oceania","Australia and New Zealand","Physical asault by IPFM* (domestic violence): Female victims",0,618,4829021,127.976250258593
"new zealand","2020-06",0,0,0,60,0,"Oceania","Australia and New Zealand","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,820,4829021,169.806675100398
"new zealand","2020-06",0,0,0,60,0,"Oceania","Australia and New Zealand","Sexual violence by IPFM* (domestic violence): Female victims",0,26,4829021,5.38411408854921
"new zealand","2020-06",0,0,0,60,0,"Oceania","Australia and New Zealand","Physical asault by IPFM* (domestic violence): Male victims",0,176,4829021,36.4463107532562
"new zealand","2020-06",0,0,0,60,0,"Oceania","Australia and New Zealand","Physical asault by IPFM* (domestic violence): Female victims",0,616,4829021,127.562087636397
"new zealand","2020-07",0,0,0,62,0,"Oceania","Australia and New Zealand","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,784,4829021,162.351747900869
"new zealand","2020-07",0,0,0,62,0,"Oceania","Australia and New Zealand","Sexual violence by IPFM* (domestic violence): Female victims",0,18,4829021,3.72746359976484
"new zealand","2020-07",0,0,0,62,0,"Oceania","Australia and New Zealand","Physical asault by IPFM* (domestic violence): Male victims",0,144,4829021,29.8197087981187
"new zealand","2020-07",0,0,0,62,0,"Oceania","Australia and New Zealand","Physical asault by IPFM* (domestic violence): Female victims",0,622,4829021,128.804575502985
"new zealand","2020-08",19,38,0,62,58,"Oceania","Australia and New Zealand","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,631,4829021,130.668307302867
"new zealand","2020-08",19,38,0,62,58,"Oceania","Australia and New Zealand","Sexual violence by IPFM* (domestic violence): Female victims",0,10,4829021,2.07081311098047
"new zealand","2020-08",19,38,0,62,58,"Oceania","Australia and New Zealand","Physical asault by IPFM* (domestic violence): Male victims",0,110,4829021,22.7789442207851
"new zealand","2020-08",19,38,0,62,58,"Oceania","Australia and New Zealand","Physical asault by IPFM* (domestic violence): Female victims",0,510,4829021,105.611468660004
"peru","2019-10",NA,NA,NA,NA,NA,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,9895,33050211,299.392944874089
"peru","2019-10",NA,NA,NA,NA,NA,"Americas","Latin America and the Caribbean","Sexual violence by IPFM* (domestic violence): Male victims",0,9,33050211,0.272312936216958
"peru","2019-10",NA,NA,NA,NA,NA,"Americas","Latin America and the Caribbean","Sexual violence by IPFM* (domestic violence): Female victims",0,195,33050211,5.90011361803409
"peru","2019-11",NA,NA,NA,NA,NA,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,10508,33050211,317.940481529755
"peru","2019-11",NA,NA,NA,NA,NA,"Americas","Latin America and the Caribbean","Sexual violence by IPFM* (domestic violence): Male victims",0,11,33050211,0.332826922042949
"peru","2019-11",NA,NA,NA,NA,NA,"Americas","Latin America and the Caribbean","Sexual violence by IPFM* (domestic violence): Female victims",0,200,33050211,6.05139858259906
"peru","2019-12",NA,NA,NA,NA,NA,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,11642,33050211,352.251911493092
"peru","2019-12",NA,NA,NA,NA,NA,"Americas","Latin America and the Caribbean","Sexual violence by IPFM* (domestic violence): Male victims",0,10,33050211,0.302569929129953
"peru","2019-12",NA,NA,NA,NA,NA,"Americas","Latin America and the Caribbean","Sexual violence by IPFM* (domestic violence): Female victims",0,155,33050211,4.68983390151427
"peru","2020-01",0,0,0,0,0,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,13018,33050211,393.885533741373
"peru","2020-01",0,0,0,0,0,"Americas","Latin America and the Caribbean","Sexual violence by IPFM* (domestic violence): Male victims",0,13,33050211,0.393340907868939
"peru","2020-01",0,0,0,0,0,"Americas","Latin America and the Caribbean","Sexual violence by IPFM* (domestic violence): Female victims",0,216,33050211,6.53551046920699
"peru","2020-02",0,0,0,0,0,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,12409,33050211,375.459025057359
"peru","2020-02",0,0,0,0,0,"Americas","Latin America and the Caribbean","Sexual violence by IPFM* (domestic violence): Male victims",0,17,33050211,0.51436887952092
"peru","2020-02",0,0,0,0,0,"Americas","Latin America and the Caribbean","Sexual violence by IPFM* (domestic violence): Female victims",0,231,33050211,6.98936536290192
"peru","2020-03",17,48,2.837906469,16,48,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,9750,33050211,295.005680901704
"peru","2020-03",17,48,2.837906469,16,48,"Americas","Latin America and the Caribbean","Sexual violence by IPFM* (domestic violence): Male victims",0,11,33050211,0.332826922042949
"peru","2020-03",17,48,2.837906469,16,48,"Americas","Latin America and the Caribbean","Sexual violence by IPFM* (domestic violence): Female victims",0,183,33050211,5.53702970307814
"peru","2020-04",30,90,119.81939917,30,90,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,4191,33050211,126.807057298363
"peru","2020-04",30,90,119.81939917,30,90,"Americas","Latin America and the Caribbean","Sexual violence by IPFM* (domestic violence): Male victims",0,5,33050211,0.151284964564977
"peru","2020-04",30,90,119.81939917,30,90,"Americas","Latin America and the Caribbean","Sexual violence by IPFM* (domestic violence): Female victims",0,90,33050211,2.72312936216958
"peru","2020-05",31,72,459.352502,31,62,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,5225,33050211,158.092787970401
"peru","2020-05",31,72,459.352502,31,62,"Americas","Latin America and the Caribbean","Sexual violence by IPFM* (domestic violence): Male victims",0,7,33050211,0.211798950390967
"peru","2020-05",31,72,459.352502,31,62,"Americas","Latin America and the Caribbean","Sexual violence by IPFM* (domestic violence): Female victims",0,104,33050211,3.14672726295151
"peru","2020-06",30,60,522.5033875,30,60,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,6730,33050211,203.629562304459
"peru","2020-06",30,60,522.5033875,30,60,"Americas","Latin America and the Caribbean","Sexual violence by IPFM* (domestic violence): Male victims",0,11,33050211,0.332826922042949
"peru","2020-06",30,60,522.5033875,30,60,"Americas","Latin America and the Caribbean","Sexual violence by IPFM* (domestic violence): Female victims",0,177,33050211,5.35548774560017
"peru","2020-07",31,62,538.335923,31,62,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,7633,33050211,230.951626904893
"peru","2020-07",31,62,538.335923,31,62,"Americas","Latin America and the Caribbean","Sexual violence by IPFM* (domestic violence): Male victims",0,11,33050211,0.332826922042949
"peru","2020-07",31,62,538.335923,31,62,"Americas","Latin America and the Caribbean","Sexual violence by IPFM* (domestic violence): Female victims",0,184,33050211,5.56728669599114
"peru","2020-08",31,62,539.620444,31,62,"Americas","Latin America and the Caribbean","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,7799,33050211,235.974287728451
"peru","2020-08",31,62,539.620444,31,62,"Americas","Latin America and the Caribbean","Sexual violence by IPFM* (domestic violence): Male victims",0,12,33050211,0.363083914955944
"peru","2020-08",31,62,539.620444,31,62,"Americas","Latin America and the Caribbean","Sexual violence by IPFM* (domestic violence): Female victims",0,188,33050211,5.68831466764312
"poland","2019-10",NA,NA,NA,NA,NA,"Europe","Eastern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,1343,37839255,35.4922421173461
"poland","2019-10",NA,NA,NA,NA,NA,"Europe","Eastern Europe","Sexual violence by IPFM* (domestic violence): Male victims",0,32,37839255,0.845682611880176
"poland","2019-10",NA,NA,NA,NA,NA,"Europe","Eastern Europe","Sexual violence by IPFM* (domestic violence): Female victims",0,245,37839255,6.4747574972076
"poland","2019-10",NA,NA,NA,NA,NA,"Europe","Eastern Europe","Physical asault by IPFM* (domestic violence): Male victims",0,1056,37839255,27.9075261920458
"poland","2019-10",NA,NA,NA,NA,NA,"Europe","Eastern Europe","Physical asault by IPFM* (domestic violence): Female victims",0,418,37839255,11.0467291176848
"poland","2019-11",NA,NA,NA,NA,NA,"Europe","Eastern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,1380,37839255,36.4700626373326
"poland","2019-11",NA,NA,NA,NA,NA,"Europe","Eastern Europe","Sexual violence by IPFM* (domestic violence): Male victims",0,40,37839255,1.05710326485022
"poland","2019-11",NA,NA,NA,NA,NA,"Europe","Eastern Europe","Sexual violence by IPFM* (domestic violence): Female victims",0,255,37839255,6.73903331342015
"poland","2019-11",NA,NA,NA,NA,NA,"Europe","Eastern Europe","Physical asault by IPFM* (domestic violence): Male victims",0,1031,37839255,27.2468366515144
"poland","2019-11",NA,NA,NA,NA,NA,"Europe","Eastern Europe","Physical asault by IPFM* (domestic violence): Female victims",0,386,37839255,10.2010465058046
"poland","2019-12",NA,NA,NA,NA,NA,"Europe","Eastern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,2131,37839255,56.3171764348955
"poland","2019-12",NA,NA,NA,NA,NA,"Europe","Eastern Europe","Sexual violence by IPFM* (domestic violence): Male victims",0,62,37839255,1.63851006051784
"poland","2019-12",NA,NA,NA,NA,NA,"Europe","Eastern Europe","Sexual violence by IPFM* (domestic violence): Female victims",0,455,37839255,12.0245496376712
"poland","2019-12",NA,NA,NA,NA,NA,"Europe","Eastern Europe","Physical asault by IPFM* (domestic violence): Male victims",0,1609,37839255,42.5219788286001
"poland","2019-12",NA,NA,NA,NA,NA,"Europe","Eastern Europe","Physical asault by IPFM* (domestic violence): Female victims",0,565,37839255,14.9315836160094
"poland","2020-01",0,0,0,0,0,"Europe","Eastern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,1023,37839255,27.0354159985444
"poland","2020-01",0,0,0,0,0,"Europe","Eastern Europe","Sexual violence by IPFM* (domestic violence): Male victims",0,36,37839255,0.951392938365198
"poland","2020-01",0,0,0,0,0,"Europe","Eastern Europe","Sexual violence by IPFM* (domestic violence): Female victims",0,212,37839255,5.60264730370616
"poland","2020-01",0,0,0,0,0,"Europe","Eastern Europe","Physical asault by IPFM* (domestic violence): Male victims",0,1060,37839255,28.0132365185308
"poland","2020-01",0,0,0,0,0,"Europe","Eastern Europe","Physical asault by IPFM* (domestic violence): Female victims",0,478,37839255,12.6323840149601
"poland","2020-02",0,0,0,0,0,"Europe","Eastern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,1174,37839255,31.0259808233539
"poland","2020-02",0,0,0,0,0,"Europe","Eastern Europe","Sexual violence by IPFM* (domestic violence): Male victims",0,32,37839255,0.845682611880176
"poland","2020-02",0,0,0,0,0,"Europe","Eastern Europe","Sexual violence by IPFM* (domestic violence): Female victims",0,187,37839255,4.94195776317478
"poland","2020-02",0,0,0,0,0,"Europe","Eastern Europe","Physical asault by IPFM* (domestic violence): Male victims",0,954,37839255,25.2119128666777
"poland","2020-02",0,0,0,0,0,"Europe","Eastern Europe","Physical asault by IPFM* (domestic violence): Female victims",0,388,37839255,10.2539016690471
"poland","2020-03",1,2,0.807592644,14,36,"Europe","Eastern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,1164,37839255,30.7617050071414
"poland","2020-03",1,2,0.807592644,14,36,"Europe","Eastern Europe","Sexual violence by IPFM* (domestic violence): Male victims",0,24,37839255,0.634261958910132
"poland","2020-03",1,2,0.807592644,14,36,"Europe","Eastern Europe","Sexual violence by IPFM* (domestic violence): Female victims",0,190,37839255,5.02124050803854
"poland","2020-03",1,2,0.807592644,14,36,"Europe","Eastern Europe","Physical asault by IPFM* (domestic violence): Male victims",0,995,37839255,26.2954437131492
"poland","2020-03",1,2,0.807592644,14,36,"Europe","Eastern Europe","Physical asault by IPFM* (domestic violence): Female victims",0,397,37839255,10.4917499036384
"poland","2020-04",30,49,15.396363072,30,60,"Europe","Eastern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,863,37839255,22.8070029391435
"poland","2020-04",30,49,15.396363072,30,60,"Europe","Eastern Europe","Sexual violence by IPFM* (domestic violence): Male victims",0,36,37839255,0.951392938365198
"poland","2020-04",30,49,15.396363072,30,60,"Europe","Eastern Europe","Sexual violence by IPFM* (domestic violence): Female victims",0,170,37839255,4.49268887561343
"poland","2020-04",30,49,15.396363072,30,60,"Europe","Eastern Europe","Physical asault by IPFM* (domestic violence): Male victims",0,737,37839255,19.4771276548653
"poland","2020-04",30,49,15.396363072,30,60,"Europe","Eastern Europe","Physical asault by IPFM* (domestic violence): Female victims",0,269,37839255,7.10901945611773
"poland","2020-05",29,29,11.410502418,31,62,"Europe","Eastern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,1171,37839255,30.9466980784902
"poland","2020-05",29,29,11.410502418,31,62,"Europe","Eastern Europe","Sexual violence by IPFM* (domestic violence): Male victims",0,43,37839255,1.13638600971399
"poland","2020-05",29,29,11.410502418,31,62,"Europe","Eastern Europe","Sexual violence by IPFM* (domestic violence): Female victims",0,165,37839255,4.36055096750716
"poland","2020-05",29,29,11.410502418,31,62,"Europe","Eastern Europe","Physical asault by IPFM* (domestic violence): Male victims",0,957,37839255,25.2911956115415
"poland","2020-05",29,29,11.410502418,31,62,"Europe","Eastern Europe","Physical asault by IPFM* (domestic violence): Female victims",0,379,37839255,10.0160534344558
"poland","2020-06",0,0,10.003728328,30,60,"Europe","Eastern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,2127,37839255,56.2114661084104
"poland","2020-06",0,0,10.003728328,30,60,"Europe","Eastern Europe","Sexual violence by IPFM* (domestic violence): Male victims",0,52,37839255,1.37423424430529
"poland","2020-06",0,0,10.003728328,30,60,"Europe","Eastern Europe","Sexual violence by IPFM* (domestic violence): Female victims",0,328,37839255,8.6682467717718
"poland","2020-06",0,0,10.003728328,30,60,"Europe","Eastern Europe","Physical asault by IPFM* (domestic violence): Male victims",0,1586,37839255,41.9141444513112
"poland","2020-06",0,0,10.003728328,30,60,"Europe","Eastern Europe","Physical asault by IPFM* (domestic violence): Female victims",0,643,37839255,16.9929349824673
"poland","2020-07",0,0,6.903614556,31,62,"Europe","Eastern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,1101,37839255,29.0967673650023
"poland","2020-07",0,0,6.903614556,31,62,"Europe","Eastern Europe","Sexual violence by IPFM* (domestic violence): Male victims",0,29,37839255,0.766399867016409
"poland","2020-07",0,0,6.903614556,31,62,"Europe","Eastern Europe","Sexual violence by IPFM* (domestic violence): Female victims",0,170,37839255,4.49268887561343
"poland","2020-07",0,0,6.903614556,31,62,"Europe","Eastern Europe","Physical asault by IPFM* (domestic violence): Male victims",0,670,37839255,17.7064796862412
"poland","2020-07",0,0,6.903614556,31,62,"Europe","Eastern Europe","Physical asault by IPFM* (domestic violence): Female victims",0,287,37839255,7.58471592530033
"poland","2020-08",0,0,8.440645688,31,62,"Europe","Eastern Europe","Sexual violence or physical assault by IPFM*  (domestic violence): Total number of offences",0,1148,37839255,30.3388637012013
