"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 55-64","2019M11",320.128,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 65+","2019M11",38.985,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2019M10",3316.919,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-64","2019M10",3273.324,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2019M10",734.482,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2019M10",2582.437,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): Total","2019M10",3316.919,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 15-24","2019M10",734.482,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 25-54","2019M10",2242.063,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 55-64","2019M10",296.779,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 65+","2019M10",43.595,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): Total","2019M10",3316.919,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 15-24","2019M10",734.482,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 25-34","2019M10",999.642,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 35-44","2019M10",702.343,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 45-54","2019M10",540.078,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 55-64","2019M10",296.779,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 65+","2019M10",43.595,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2019M09",3237.172,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-64","2019M09",3200.159,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2019M09",733.201,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2019M09",2503.971,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): Total","2019M09",3237.172,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 15-24","2019M09",733.201,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 25-54","2019M09",2174.475,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 55-64","2019M09",292.482,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 65+","2019M09",37.014,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): Total","2019M09",3237.172,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 15-24","2019M09",733.201,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 25-34","2019M09",983.151,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 35-44","2019M09",635.082,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 45-54","2019M09",556.242,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 55-64","2019M09",292.482,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 65+","2019M09",37.014,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2019M08",3108.097,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-64","2019M08",3085.856,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2019M08",741.973,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2019M08",2366.124,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): Total","2019M08",3108.097,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 15-24","2019M08",741.973,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 25-54","2019M08",2088.445,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 55-64","2019M08",255.438,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 65+","2019M08",22.241,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): Total","2019M08",3108.097,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 15-24","2019M08",741.973,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 25-34","2019M08",940.751,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 35-44","2019M08",617.915,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 45-54","2019M08",529.779,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 55-64","2019M08",255.438,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 65+","2019M08",22.241,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2019M07",3123.999,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-64","2019M07",3079.556,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2019M07",840.028,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2019M07",2283.972,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): Total","2019M07",3123.999,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 15-24","2019M07",840.028,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 25-54","2019M07",1990.701,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 55-64","2019M07",248.827,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 65+","2019M07",44.443,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): Total","2019M07",3123.999,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 15-24","2019M07",840.028,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 25-34","2019M07",886.824,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 35-44","2019M07",602.284,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 45-54","2019M07",501.593,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 55-64","2019M07",248.827,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 65+","2019M07",44.443,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2019M06",3164.341,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-64","2019M06",3130.78,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2019M06",660.875,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2019M06",2503.466,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): Total","2019M06",3164.341,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 15-24","2019M06",660.875,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 25-54","2019M06",2135.175,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 55-64","2019M06",334.73,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 65+","2019M06",33.56,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): Total","2019M06",3164.341,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 15-24","2019M06",660.875,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 25-34","2019M06",969.27,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 35-44","2019M06",635.712,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 45-54","2019M06",530.193,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 55-64","2019M06",334.73,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 65+","2019M06",33.56,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2019M05",3268.082,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-64","2019M05",3228.514,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2019M05",622.541,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2019M05",2645.541,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): Total","2019M05",3268.082,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 15-24","2019M05",622.541,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 25-54","2019M05",2315.138,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 55-64","2019M05",290.836,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 65+","2019M05",39.568,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): Total","2019M05",3268.082,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 15-24","2019M05",622.541,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 25-34","2019M05",1024.653,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 35-44","2019M05",695.36,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 45-54","2019M05",595.124,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 55-64","2019M05",290.836,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 65+","2019M05",39.568,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2019M04",3439.403,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-64","2019M04",3401.553,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2019M04",675.966,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2019M04",2763.438,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): Total","2019M04",3439.403,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 15-24","2019M04",675.966,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 25-54","2019M04",2433.831,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 55-64","2019M04",291.756,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 65+","2019M04",37.851,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): Total","2019M04",3439.403,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 15-24","2019M04",675.966,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 25-34","2019M04",1096.6,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 35-44","2019M04",704.411,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 45-54","2019M04",632.82,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 55-64","2019M04",291.756,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 65+","2019M04",37.851,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2019M03",3380.491,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-64","2019M03",3361.511,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2019M03",621.32,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2019M03",2759.171,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): Total","2019M03",3380.491,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 15-24","2019M03",621.32,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 25-54","2019M03",2436.556,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 55-64","2019M03",303.635,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 65+","2019M03",18.98,"Unreliable",,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): Total","2019M03",3380.491,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 15-24","2019M03",621.32,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 25-34","2019M03",1078.753,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 35-44","2019M03",697.448,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 45-54","2019M03",660.355,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 55-64","2019M03",303.635,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (10-year bands): 65+","2019M03",18.98,"Unreliable",,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15+","2019M02",3539.953,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-64","2019M02",3508.915,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 15-24","2019M02",645.875,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Youth, adults): 25+","2019M02",2894.078,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): Total","2019M02",3539.953,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 15-24","2019M02",645.875,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 25-54","2019M02",2550.275,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 55-64","2019M02",312.764,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Unemployment by sex and age (thousands)","Total","Age (Aggregate bands): 65+","2019M02",31.038,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
